,O*NET-SOC Code,Title,AISE,complementarity,job zone,robotic
811,49-9062.00,Medical Equipment Repairers,0.0323590814196242,0.5752777777777778,3.0,0.2142857142857142
812,49-9063.00,Musical Instrument Repairers and Tuners,0.0156576200417536,0.5080555555555555,3.0,0.0476190476190476
813,49-9064.00,Watch and Clock Repairers,0.0156576200417536,0.4308333333333333,3.0,0.0952380952380952
814,49-9069.00,"Precision Instrument and Equipment Repairers, All Other",0.2025052192066805,,,0.6904761904761905
815,49-9071.00,"Maintenance and Repair Workers, General",0.0866388308977035,0.6752777777777779,3.0,0.6547619047619048
816,49-9081.00,Wind Turbine Service Technicians,0.022964509394572,0.7275,3.0,0.119047619047619
817,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",0.045929018789144,0.4605555555555555,2.0,0.1904761904761904
818,49-9092.00,Commercial Divers,0.011482254697286,0.67,3.0,0.1071428571428571
819,49-9094.00,Locksmiths and Safe Repairers,0.0167014613778705,0.5761111111111111,2.0,0.0595238095238095
820,49-9095.00,Manufactured Building and Mobile Home Installers,0.0104384133611691,0.5697222222222222,2.0,0.119047619047619
821,49-9096.00,Riggers,0.0177453027139874,0.6613888888888888,2.0,0.2023809523809523
822,49-9097.00,Signal and Track Switch Repairers,0.0167014613778705,0.6472222222222221,3.0,0.1428571428571428
823,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",0.0563674321503131,0.5838888888888889,2.0,0.5595238095238095
824,49-9099.00,"Installation, Maintenance, and Repair Workers, All Other",0.348643006263048,,,0.8928571428571429
825,49-9099.01,Geothermal Technicians,0.022964509394572,0.6530555555555556,2.0,0.1309523809523809
826,51-1011.00,First-Line Supervisors of Production and Operating Workers,0.5271398747390397,0.6763888888888888,3.0,0.8571428571428571
827,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",0.0052192066805845,0.5058333333333334,2.0,0.0476190476190476
828,51-2021.00,"Coil Winders, Tapers, and Finishers",0.0313152400835073,0.4886111111111111,2.0,0.2023809523809523
829,51-2022.00,Electrical and Electronic Equipment Assemblers,0.0605427974947807,0.4880555555555556,2.0,0.5119047619047619
830,51-2023.00,Electromechanical Equipment Assemblers,0.0334029227557411,0.4775,2.0,0.5952380952380952
831,51-2031.00,Engine and Other Machine Assemblers,0.0219206680584551,0.5263888888888889,2.0,0.3214285714285714
832,51-2041.00,Structural Metal Fabricators and Fitters,0.0135699373695198,0.6116666666666667,3.0,0.238095238095238
833,51-2051.00,Fiberglass Laminators and Fabricators,0.0052192066805845,0.4883333333333333,2.0,0.0952380952380952
834,51-2061.00,Timing Device Assemblers and Adjusters,0.0250521920668058,0.4083333333333334,2.0,0.2619047619047619
835,51-2092.00,Team Assemblers,0.4039665970772442,0.5036111111111111,2.0,0.7857142857142857
836,51-2099.00,"Assemblers and Fabricators, All Other",0.4164926931106472,,,0.8571428571428571
837,51-3011.00,Bakers,0.0062630480167014,0.5047222222222223,2.0,0.0952380952380952
838,51-3021.00,Butchers and Meat Cutters,0.0250521920668058,0.5377777777777778,2.0,0.2023809523809523
839,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",0.0062630480167014,0.4830555555555555,1.0,0.0833333333333333
840,51-3023.00,Slaughterers and Meat Packers,0.0208768267223382,0.5013888888888889,2.0,0.1547619047619047
841,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.0062630480167014,0.4833333333333333,2.0,0.0952380952380952
842,51-3092.00,Food Batchmakers,0.0135699373695198,0.5216666666666666,2.0,0.238095238095238
843,51-3093.00,Food Cooking Machine Operators and Tenders,0.0093945720250521,0.5872222222222222,2.0,0.1428571428571428
844,51-3099.00,"Food Processing Workers, All Other",0.1878914405010438,,,0.4880952380952381
845,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.0135699373695198,0.4858333333333333,2.0,0.238095238095238
846,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.0125260960334029,0.5825,2.0,0.1547619047619047
847,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",0.0146137787056367,0.5363888888888888,2.0,0.1547619047619047
848,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0.022964509394572,0.5,2.0,0.3095238095238095
849,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0177453027139874,0.5269444444444445,2.0,0.2261904761904762
850,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0219206680584551,0.5052777777777777,2.0,0.25
851,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0156576200417536,0.4969444444444443,2.0,0.2142857142857142
852,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",0.0135699373695198,0.4458333333333333,2.0,0.25
853,51-4041.00,Machinists,0.0605427974947807,0.5525,3.0,0.5595238095238095
854,51-4051.00,Metal-Refining Furnace Operators and Tenders,0.0083507306889352,0.5261111111111112,2.0,0.0595238095238095
855,51-4052.00,"Pourers and Casters, Metal",0.0062630480167014,0.4983333333333333,2.0,0.0714285714285714
856,51-4061.00,"Model Makers, Metal and Plastic",0.0323590814196242,0.5580555555555555,3.0,0.369047619047619
857,51-4062.00,"Patternmakers, Metal and Plastic",0.0281837160751565,0.5602777777777778,3.0,0.238095238095238
858,51-4071.00,Foundry Mold and Coremakers,0.0052192066805845,0.5372222222222223,2.0,0.0833333333333333
859,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",0.0167014613778705,0.5166666666666666,2.0,0.2142857142857142
860,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.1137787056367432,0.493611111111111,2.0,0.7142857142857143
861,51-4111.00,Tool and Die Makers,0.0302713987473903,0.5472222222222222,3.0,0.3214285714285714
862,51-4121.00,"Welders, Cutters, Solderers, and Brazers",0.0135699373695198,0.4602777777777777,2.0,0.2142857142857142
863,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",0.0407098121085595,0.4338888888888889,2.0,0.5238095238095238
864,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",0.0083507306889352,0.4875,2.0,0.1785714285714285
865,51-4192.00,"Layout Workers, Metal and Plastic",0.0208768267223382,0.4930555555555556,2.0,0.3095238095238095
866,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.0041753653444676,0.505,2.0,0.0595238095238095
867,51-4194.00,"Tool Grinders, Filers, and Sharpeners",0.0135699373695198,0.5011111111111111,2.0,0.2142857142857142
868,51-4199.00,"Metal Workers and Plastic Workers, All Other",0.3141962421711899,,,0.6904761904761905
869,51-5111.00,Prepress Technicians and Workers,0.3872651356993737,0.4877777777777777,3.0,0.5714285714285714
870,51-5112.00,Printing Press Operators,0.022964509394572,0.5186111111111111,2.0,0.1071428571428571
871,51-5113.00,Print Binding and Finishing Workers,0.0427974947807933,0.4847222222222223,2.0,0.1547619047619047
872,51-6011.00,Laundry and Dry-Cleaning Workers,0.0125260960334029,0.45,1.0,0.119047619047619
873,51-6021.00,"Pressers, Textile, Garment, and Related Materials",0.1304801670146138,0.3891666666666666,1.0,0.3333333333333333
874,51-6031.00,Sewing Machine Operators,0.0135699373695198,0.3483333333333334,1.0,0.0714285714285714
875,51-6041.00,Shoe and Leather Workers and Repairers,0.0052192066805845,0.4441666666666666,2.0,0.0476190476190476
876,51-6042.00,Shoe Machine Operators and Tenders,0.0208768267223382,0.3630555555555556,2.0,0.1428571428571428
877,51-6051.00,"Sewers, Hand",0.0260960334029227,0.3827777777777778,2.0,0.1428571428571428
878,51-6052.00,"Tailors, Dressmakers, and Custom Sewers",0.0146137787056367,0.4911111111111111,2.0,0.0476190476190476
879,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,0.0052192066805845,0.5072222222222222,2.0,0.0952380952380952
880,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",0.0125260960334029,0.4047222222222222,2.0,0.1071428571428571
881,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",0.0354906054279749,0.46,2.0,0.2619047619047619
882,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",0.0104384133611691,0.4225,2.0,0.0714285714285714
883,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",0.0125260960334029,0.5716666666666667,2.0,0.2023809523809523
884,51-6092.00,Fabric and Apparel Patternmakers,0.1294363256784968,0.5241666666666667,3.0,0.2976190476190476
885,51-6093.00,Upholsterers,0.0062630480167014,0.4136111111111111,2.0,0.0595238095238095
886,51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",0.2453027139874739,,,0.3452380952380952
887,51-7011.00,Cabinetmakers and Bench Carpenters,0.0250521920668058,0.4672222222222222,2.0,0.1547619047619047
888,51-7021.00,Furniture Finishers,0.0135699373695198,0.4433333333333333,2.0,0.1071428571428571
889,51-7031.00,"Model Makers, Wood",0.0198329853862212,0.5319444444444446,3.0,0.1428571428571428
890,51-7032.00,"Patternmakers, Wood",0.0083507306889352,0.5827777777777778,3.0,0.0714285714285714
891,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",0.0198329853862212,0.5141666666666667,2.0,0.2261904761904762
892,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0.0198329853862212,0.493611111111111,2.0,0.1666666666666666
893,51-7099.00,"Woodworkers, All Other",0.2578288100208768,,,0.3214285714285714
894,51-8011.00,Nuclear Power Reactor Operators,0.0,0.6547222222222221,3.0,0.0
895,51-8012.00,Power Distributors and Dispatchers,0.0104384133611691,0.6636111111111112,3.0,0.1071428571428571
896,51-8013.00,Power Plant Operators,0.0469728601252609,0.62,2.0,0.4047619047619047
897,51-8013.03,Biomass Plant Technicians,0.0615866388308977,0.6516666666666667,2.0,0.2738095238095238
898,51-8013.04,Hydroelectric Plant Technicians,0.0427974947807933,0.6475,3.0,0.238095238095238
899,51-8021.00,Stationary Engineers and Boiler Operators,0.0250521920668058,0.6891666666666667,3.0,0.238095238095238
900,51-8031.00,Water and Wastewater Treatment Plant and System Operators,0.0125260960334029,0.6555555555555556,3.0,0.1904761904761904
901,51-8091.00,Chemical Plant and System Operators,0.0480167014613778,0.6588888888888889,2.0,0.4642857142857143
902,51-8092.00,Gas Plant Operators,0.0208768267223382,0.6402777777777778,2.0,0.1428571428571428
903,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",0.0104384133611691,0.6355555555555555,2.0,0.1071428571428571
904,51-8099.00,"Plant and System Operators, All Other",0.6012526096033403,,,0.9404761904761904
905,51-8099.01,Biofuels Processing Technicians,0.0521920668058455,0.6375,2.0,0.4166666666666667
906,51-9011.00,Chemical Equipment Operators and Tenders,0.0156576200417536,0.6136111111111111,2.0,0.2142857142857142
907,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",0.0375782881002087,0.5408333333333334,2.0,0.4404761904761904
908,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",0.011482254697286,0.5344444444444445,2.0,0.2023809523809523
909,51-9022.00,"Grinding and Polishing Workers, Hand",0.0146137787056367,0.4558333333333333,2.0,0.1904761904761904
910,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",0.0313152400835073,0.5619444444444445,2.0,0.3452380952380952
911,51-9031.00,"Cutters and Trimmers, Hand",0.0135699373695198,0.3166666666666666,1.0,0.1309523809523809
912,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",0.0260960334029227,0.5277777777777777,2.0,0.3214285714285714
913,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",0.0334029227557411,0.5066666666666666,2.0,0.3928571428571428
914,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",0.0208768267223382,0.5547222222222222,2.0,0.2142857142857142
915,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",0.162839248434238,0.5530555555555556,2.0,0.6071428571428571
916,51-9071.00,Jewelers and Precious Stone and Metal Workers,0.0052192066805845,0.5125,3.0,0.0476190476190476
917,51-9071.06,Gem and Diamond Workers,0.0073068893528183,0.4319444444444443,3.0,0.0714285714285714
918,51-9081.00,Dental Laboratory Technicians,0.0020876826722338,0.4763888888888889,2.0,0.0238095238095238
919,51-9082.00,Medical Appliance Technicians,0.0083507306889352,0.5847222222222223,3.0,0.1071428571428571
920,51-9083.00,Ophthalmic Laboratory Technicians,0.0334029227557411,0.4808333333333333,2.0,0.1666666666666666
921,51-9111.00,Packaging and Filling Machine Operators and Tenders,0.1148225469728601,0.5408333333333334,2.0,0.6309523809523809
922,51-9123.00,"Painting, Coating, and Decorating Workers",0.0271398747390396,0.3905555555555555,1.0,0.1071428571428571
923,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",0.0250521920668058,0.5,2.0,0.238095238095238
924,51-9141.00,Semiconductor Processing Technicians,0.034446764091858,0.4913888888888889,2.0,0.2142857142857142
925,51-9151.00,Photographic Process Workers and Processing Machine Operators,0.127348643006263,0.523611111111111,2.0,0.1428571428571428
926,51-9161.00,Computer Numerically Controlled Tool Operators,0.0699373695198329,0.4713888888888888,2.0,0.7380952380952381
927,51-9162.00,Computer Numerically Controlled Tool Programmers,0.0939457202505219,0.5425,3.0,0.5357142857142857
928,51-9191.00,Adhesive Bonding Machine Operators and Tenders,0.0302713987473903,0.56,2.0,0.3452380952380952
929,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",0.0104384133611691,0.4738888888888889,2.0,0.1666666666666666
930,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,0.0250521920668058,0.585,2.0,0.25
931,51-9194.00,Etchers and Engravers,0.045929018789144,0.4702777777777777,2.0,0.2976190476190476
932,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",0.0135699373695198,0.4633333333333334,2.0,0.1785714285714285
933,51-9195.03,"Stone Cutters and Carvers, Manufacturing",0.0093945720250521,0.5205555555555557,2.0,0.1309523809523809
934,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",0.0073068893528183,0.4913888888888889,2.0,0.0833333333333333
935,51-9195.05,"Potters, Manufacturing",0.0125260960334029,0.5208333333333334,3.0,0.1428571428571428
936,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",0.011482254697286,0.5355555555555555,2.0,0.0952380952380952
937,51-9197.00,Tire Builders,0.011482254697286,0.448611111111111,2.0,0.0833333333333333
938,51-9198.00,Helpers--Production Workers,0.3643006263048016,0.4916666666666666,2.0,0.8571428571428571
939,51-9199.00,"Production Workers, All Other",0.8663883089770354,,,0.9642857142857144
940,53-1041.00,Aircraft Cargo Handling Supervisors,0.0365344467640918,0.6986111111111112,2.0,0.2023809523809523
941,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",0.4916492693110647,0.6805555555555556,2.0,0.8690476190476191
942,53-1042.01,Recycling Coordinators,0.0219206680584551,0.6447222222222222,2.0,0.1428571428571428
943,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,0.1096033402922755,0.7047222222222221,3.0,0.7261904761904762
944,53-1044.00,First-Line Supervisors of Passenger Attendants,0.1189979123173277,,,0.2976190476190476
945,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",0.2369519832985386,,,0.6785714285714286
946,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",0.0010438413361169,0.7569444444444444,4.0,0.0
947,53-2012.00,Commercial Pilots,0.0031315240083507,0.7033333333333333,3.0,0.0476190476190476
948,53-2021.00,Air Traffic Controllers,0.0104384133611691,0.6019444444444445,3.0,0.0357142857142857
949,53-2022.00,Airfield Operations Specialists,0.0073068893528183,0.7311111111111112,3.0,0.0238095238095238
950,53-2031.00,Flight Attendants,0.0991649269311064,0.7241666666666667,2.0,0.1785714285714285
951,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",0.0073068893528183,0.6547222222222221,2.0,0.0952380952380952
952,53-3031.00,Driver/Sales Workers,0.092901878914405,0.5627777777777777,2.0,0.4642857142857143
953,53-3032.00,Heavy and Tractor-Trailer Truck Drivers,0.0062630480167014,0.5675,2.0,0.0238095238095238
954,53-3033.00,Light Truck Drivers,0.0480167014613778,0.5225,2.0,0.3928571428571428
955,53-3051.00,"Bus Drivers, School",0.0073068893528183,,,0.0714285714285714
956,53-3052.00,"Bus Drivers, Transit and Intercity",0.0125260960334029,0.5208333333333334,2.0,0.1071428571428571
957,53-3053.00,Shuttle Drivers and Chauffeurs,0.0365344467640918,,,0.1309523809523809
958,53-3054.00,Taxi Drivers,0.0031315240083507,,,0.0476190476190476
959,53-3099.00,"Motor Vehicle Operators, All Other",0.2891440501043841,,,0.6904761904761905
960,53-4011.00,Locomotive Engineers,0.0031315240083507,0.6277777777777778,2.0,0.0714285714285714
961,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",0.0125260960334029,0.6211111111111112,2.0,0.1309523809523809
962,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.0083507306889352,0.5969444444444445,2.0,0.0952380952380952
963,53-4031.00,Railroad Conductors and Yardmasters,0.1169102296450939,0.6141666666666666,2.0,0.3928571428571428
964,53-4041.00,Subway and Streetcar Operators,0.0104384133611691,0.5375,2.0,0.119047619047619
965,53-4099.00,"Rail Transportation Workers, All Other",0.2849686847599165,,,0.5595238095238095
966,53-5011.00,Sailors and Marine Oilers,0.0208768267223382,0.6138888888888888,2.0,0.1666666666666666
967,53-5021.00,"Captains, Mates, and Pilots of Water Vessels",0.0020876826722338,0.7111111111111111,3.0,0.0119047619047619
968,53-5022.00,Motorboat Operators,0.0083507306889352,0.6716666666666667,2.0,0.0952380952380952
969,53-5031.00,Ship Engineers,0.0365344467640918,0.6611111111111111,3.0,0.3452380952380952
970,53-6011.00,Bridge and Lock Tenders,0.011482254697286,0.5219444444444445,2.0,0.0833333333333333
971,53-6021.00,Parking Attendants,0.0438413361169102,0.5363888888888889,2.0,0.2857142857142857
972,53-6031.00,Automotive and Watercraft Service Attendants,0.05741127348643,0.6063888888888889,2.0,0.2142857142857142
973,53-6032.00,Aircraft Service Attendants,0.022964509394572,,,0.1904761904761904
974,53-6041.00,Traffic Technicians,0.0751565762004175,0.5586111111111111,3.0,0.238095238095238
975,53-6051.00,Transportation Inspectors,0.138830897703549,0.655,4.0,0.5952380952380952
976,53-6051.01,Aviation Inspectors,0.0271398747390396,0.7069444444444444,3.0,0.1547619047619047
977,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",0.1002087682672233,0.6,2.0,0.5119047619047619
978,53-6061.00,Passenger Attendants,0.05741127348643,0.4677777777777777,2.0,0.1428571428571428
979,53-6099.00,"Transportation Workers, All Other",0.3726513569937369,,,0.7738095238095238
980,53-7011.00,Conveyor Operators and Tenders,0.0720250521920668,0.5163888888888889,1.0,0.5357142857142857
981,53-7021.00,Crane and Tower Operators,0.0208768267223382,0.6380555555555555,3.0,0.3928571428571428
982,53-7031.00,Dredge Operators,0.0073068893528183,0.5508333333333334,2.0,0.1071428571428571
983,53-7041.00,Hoist and Winch Operators,0.0208768267223382,0.6255555555555555,2.0,0.3809523809523809
984,53-7051.00,Industrial Truck and Tractor Operators,0.0354906054279749,0.5855555555555555,2.0,0.4047619047619047
985,53-7061.00,Cleaners of Vehicles and Equipment,0.0334029227557411,0.5108333333333334,2.0,0.4642857142857143
986,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",0.1252609603340292,0.5344444444444445,2.0,0.7023809523809523
987,53-7062.04,Recycling and Reclamation Workers,0.0281837160751565,0.5397222222222223,2.0,0.3452380952380952
988,53-7063.00,Machine Feeders and Offbearers,0.1784968684759916,0.4630555555555556,2.0,0.7380952380952381
989,53-7064.00,"Packers and Packagers, Hand",0.0427974947807933,0.4958333333333333,2.0,0.3333333333333333
990,53-7065.00,Stockers and Order Fillers,0.2505219206680584,0.4825,2.0,0.8333333333333334
991,53-7071.00,Gas Compressor and Gas Pumping Station Operators,0.0041753653444676,0.6755555555555556,2.0,0.0476190476190476
992,53-7072.00,"Pump Operators, Except Wellhead Pumpers",0.0260960334029227,0.5994444444444444,2.0,0.3452380952380952
993,53-7073.00,Wellhead Pumpers,0.0010438413361169,0.5661111111111111,2.0,0.0357142857142857
994,53-7081.00,Refuse and Recyclable Material Collectors,0.0208768267223382,0.4852777777777777,2.0,0.3333333333333333
995,53-7121.00,"Tank Car, Truck, and Ship Loaders",0.0198329853862212,0.6475,2.0,0.1904761904761904
996,53-7199.00,"Material Moving Workers, All Other",0.5093945720250522,,,0.9285714285714286
997,55-1011.00,Air Crew Officers,0.0041753653444676,,,0.0714285714285714
998,55-1012.00,Aircraft Launch and Recovery Officers,0.0031315240083507,,,0.0238095238095238
999,55-1013.00,Armored Assault Vehicle Officers,0.0020876826722338,,,0.0238095238095238
1000,55-1014.00,Artillery and Missile Officers,0.0083507306889352,,,0.0357142857142857
1001,55-1015.00,Command and Control Center Officers,0.0375782881002087,,,0.1071428571428571
1002,55-1016.00,Infantry Officers,0.0020876826722338,,,0.0119047619047619
1003,55-1017.00,Special Forces Officers,0.0031315240083507,,,0.0238095238095238
1004,55-1019.00,"Military Officer Special and Tactical Operations Leaders, All Other",0.0699373695198329,,,0.1071428571428571
1005,55-2011.00,First-Line Supervisors of Air Crew Members,0.0448851774530271,,,0.1904761904761904
1006,55-2012.00,First-Line Supervisors of Weapons Specialists/Crew Members,0.0146137787056367,,,0.0952380952380952
1007,55-2013.00,First-Line Supervisors of All Other Tactical Operations Specialists,0.4039665970772442,,,0.6071428571428571
1008,55-3011.00,Air Crew Members,0.0062630480167014,,,0.0833333333333333
1009,55-3012.00,Aircraft Launch and Recovery Specialists,0.0031315240083507,,,0.0952380952380952
1010,55-3013.00,Armored Assault Vehicle Crew Members,0.0,,,0.0238095238095238
1011,55-3014.00,Artillery and Missile Crew Members,0.0062630480167014,,,0.0357142857142857
1012,55-3015.00,Command and Control Center Specialists,0.0354906054279749,,,0.1071428571428571
1013,55-3016.00,Infantry,0.0062630480167014,,,0.0119047619047619
1014,55-3018.00,Special Forces,0.0020876826722338,,,0.0357142857142857
1015,55-3019.00,"Military Enlisted Tactical Operations and Air/Weapons Specialists and Crew Members, All Other",0.1565762004175365,,,0.4285714285714285
